RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
1	10251869	10602810	14.0734	9.2464	14:04:24N	9:14:47E	32PNA2660155858	ND32-07	P	PPL		NG	07				N				KAKISARA	Kaki Sara	Kaki Sara	KAKISARA	Kaki Sara	Kaki Sara		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251870	10602811	14.0746	9.3012	14:04:29N	9:18:04E	32PNA3251655998	ND32-07	P	PPL		NG	07				N				MAZOUROU	Mazourou	Mazourou	MAZOUROU	Mazourou	Mazourou		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251871	10602812	14.0769	9.3641	14:04:37N	9:21:51E	32PNA3930756261	ND32-07	P	PPL		NG	07				N				ATSAFA	Atsafa	Atsafa	ATSAFA	Atsafa	Atsafa		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251872	10602813	14.077	9.5485	14:04:37N	9:32:55E	32PNA5921456311	ND32-07	P	PPL		NG	07				N				DAGANOU	Daganou	Daganou	DAGANOU	Daganou	Daganou		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251873	10602814	14.0773	9.0927	14:04:38N	9:05:34E	32PNA1000756277	ND32-07	P	PPL		NG	07				N				DAKAROU	Dakarou	Dakarou	DAKAROU	Dakarou	Dakarou		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251874	10602815	14.078	9.2704	14:04:41N	9:16:13E	32PNA2919156370	ND32-07	P	PPL		NG	07				N				DJINA	Djina	Djina	DJINA	Djina	Djina		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251876	10602817	14.0798	9.99	14:04:47N	9:59:24E	32PPA0687956776	ND32-07	P	PPL		NG	07				N				GANASSOU	Ganassou	Ganassou	GANASSOU	Ganassou	Ganassou		2008-08-01	1,2,3,4	1			2008-08-01		
1	-1083773	-1607481	13.1494	2.9168	13:08:58N	2:55:00E	31PDQ9098353659	ND31-10	P	PPL		NG	03				V				LENE	Léné	Lene	LENE	Léné	Lene		2008-10-15	1,2,3,4,5				2008-10-15		
1	-1083773	10717138	13.1494	2.9168	13:08:58N	2:55:00E	31PDQ9098353659	ND31-10	P	PPL		NG	03				N				MENE	Méné	Mene	MENE	Méné	Mene		2008-10-15	1,2,3,4,5	1			2008-10-15		
1	-1078887	-1600764	13.1496	2.8962	13:08:59N	2:53:46E	31PDQ8875153682	ND31-10	P	PPL		NG	03				V				BOULELGAORI	Boulél Gaori	Boulel Gaori	BOULELGAORI	Boulél Gaori	Boulel Gaori		2008-10-15	1,2,3,4,5				2008-10-15		
1	-1078887	10717139	13.1496	2.8962	13:08:59N	2:53:46E	31PDQ8875153682	ND31-10	P	PPL		NG	03				N				BOULELGAORIBERI	Boulel Gaori Béri	Boulel Gaori Beri	BOULELGAORIBERI	Boulel Gaori Béri	Boulel Gaori Beri		2008-10-15	1,2,3,4,5	1			2008-10-15		
1	-1087167	-1612223	13.1539	2.8439	13:09:14N	2:50:38E	31PDQ8308354160	ND31-10	P	PPL		NG	03				V				TOUNGA	Tounga	Tounga	TOUNGA	Tounga	Tounga		2008-10-15	1,2,3,4,5				2008-10-15		
1	-1087167	10717141	13.1539	2.8439	13:09:14N	2:50:38E	31PDQ8308354160	ND31-10	P	PPL		NG	03				N				BOGOWAMOU	Bogowamou	Bogowamou	BOGOWAMOU	Bogowamou	Bogowamou		2008-10-15	1,2,3,4,5	1			2008-10-15		
1	10251865	10602806	14.0712	9.5563	14:04:16N	9:33:23E	32PNA6005855672	ND32-07	P	PPL		NG	07				N				DODORI	Dodori	Dodori	DODORI	Dodori	Dodori		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251866	10602807	14.0714	9.5614	14:04:17N	9:33:41E	32PNA6060855695	ND32-07	P	PPL		NG	07				N				KAZEYMARI	Kazèymari	Kazeymari	KAZEYMARI	Kazèymari	Kazeymari		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251967	10602908	14.1716	9.0865	14:10:18N	9:05:11E	32PNA0933466706	ND32-07	P	PPL		NG	07				N				FAFADI	Fafadi	Fafadi	FAFADI	Fafadi	Fafadi		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251968	10602909	14.1722	9.7211	14:10:20N	9:43:16E	32PNA7781666891	ND32-07	P	PPL		NG	07				N				BAZIDI	Bazidi	Bazidi	BAZIDI	Bazidi	Bazidi		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251969	10602910	14.1729	9.2558	14:10:22N	9:15:21E	32PNA2760366863	ND32-07	P	PPL		NG	07				N				KAFOULI	Kafouli	Kafouli	KAFOULI	Kafouli	Kafouli		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251971	10602912	14.1764	9.2423	14:10:35N	9:14:32E	32PNA2614667249	ND32-07	P	PPL		NG	07				N				ZAGORE	Zagoré	Zagore	ZAGORE	Zagoré	Zagore		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251975	10602916	14.1855	9.7647	14:11:08N	9:45:53E	32PNA8251668377	ND32-07	P	PPL		NG	07				N				GARKI	Garki	Garki	GARKI	Garki	Garki		2008-08-01	1,2,3,4	1			2008-08-01		
3	-1084365	-1608312	14.431873	7.061189	14:25:55N	7:03:40E	32PKA9098896372	ND32-05	P	PPL		NG	04				N				MAYLAWA	Maylawa	Maylawa	MAYLAWA	Maylawa	Maylawa		2008-08-21	1,2,3,4,5	1			1993-09-01		
1	-1084361	-1608307	14.265097	7.33797	14:15:54N	7:20:17E	32PLA2070277686	ND32-05	P	PPL		NG	04				N				MAYKOURE	Maykouré	Maykoure	MAYKOURE	Maykouré	Maykoure		2008-08-21	1,2,3,4,5	1			2008-08-21		
3	-1084358	-1608304	14.165026	7.493226	14:09:54N	7:29:36E	32PLA3738266501	ND32-05	P	PPL		NG	04				N				MAYKOULAHA	Maykoulaha	Maykoulaha	MAYKOULAHA	Maykoulaha	Maykoulaha		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1083096	-1606560	14.370659	7.337389	14:22:14N	7:20:15E	32PLA2072389366	ND32-05	P	PPL		NG	04				N				KOCHINFOURA	Kochin Foura	Kochin Foura	KOCHINFOURA	Kochin Foura	Kochin Foura		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1083095	-1606559	14.148397	7.084881	14:08:54N	7:05:06E	32PKA9328464983	ND32-05	P	PPL		NG	04				N				KOCHINFOURA	Kochin Foura	Kochin Foura	KOCHINFOURA	Kochin Foura	Kochin Foura		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1083059	-1606492	14.314937	7.348448	14:18:54N	7:20:54E	32PLA2187183192	ND32-05	P	PPL		NG	04				N				KOAGONI	Koagoni	Koagoni	KOAGONI	Koagoni	Koagoni		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1083057	-1606490	14.306173	7.205352	14:18:22N	7:12:19E	32PLA0642682337	ND32-05	P	PPL		NG	04				N				KOABOUTA	Koabouta	Koabouta	KOABOUTA	Koabouta	Koabouta		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1083050	-1606483	14.404899	7.320219	14:24:18N	7:19:13E	32PLA1889893167	ND32-05	P	PPL		NG	04				N				KITAMO	Kitamo	Kitamo	KITAMO	Kitamo	Kitamo		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1082957	-1606361	14.6877	7.8737	14:41:16N	7:52:25E	32PLB7873424087	ND32-06	P	PPL		NG	07				N				KAZWA	Kazwa	Kazwa	KAZWA	Kazwa	Kazwa		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1083303	-1606842	14.007727	7.109027	14:00:28N	7:06:32E	32PKA9576649397	ND32-05	P	PPL		NG	04				N				KORENSABOA	Korén Saboa	Koren Saboa	KORENSABOA	Korén Saboa	Koren Saboa		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1083273	-1606801	14.650774	7.768035	14:39:03N	7:46:05E	32PLB6733320061	ND32-06	P	PPL		NG	07				N				KONYAO	Konyao	Konyao	KONYAO	Konyao	Konyao		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1083258	-1606783	14.609733	7.469039	14:36:35N	7:28:09E	32PLB3509815717	ND32-05	P	PPL		NG	04				N				KONKORMAWA	Konkormawa	Konkormawa	KONKORMAWA	Konkormawa	Konkormawa		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1083231	-1606751	14.753501	7.476105	14:45:13N	7:28:34E	32PLB3596731618	ND32-05	P	PPL		NG	04				N				KONDALADANDELIA	Kondala Dan Délia	Kondala Dan Delia	KONDALADANDELIA	Kondala Dan Délia	Kondala Dan Delia		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1083187	-1606692	14.10884	7.248045	14:06:32N	7:14:53E	32PLA1086860469	ND32-05	P	PPL		NG	04				N				KOLLO	Kollo	Kollo	KOLLO	Kollo	Kollo		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1081858	-1604811	14.203197	7.045336	14:12:12N	7:02:43E	32PKA8906571082	ND32-05	P	PPL		NG	04				N				GUIDANTANKO	Guidan Tanko	Guidan Tanko	GUIDANTANKO	Guidan Tanko	Guidan Tanko		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1081854	-1604807	14.211284	7.082871	14:12:41N	7:04:58E	32PKA9312471943	ND32-05	P	PPL		NG	04				N				GUIDANTANIMOU	Guidan Tanimou	Guidan Tanimou	GUIDANTANIMOU	Guidan Tanimou	Guidan Tanimou		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1081850	-1604801	14.091679	7.230541	14:05:30N	7:13:50E	32PLA0896458584	ND32-05	P	PPL		NG	04				N				GUIDANSOUZOUMAYDOUMA	Guidan Souzou Maydouma	Guidan Souzou Maydouma	GUIDANSOUZOUMAYDOUMA	Guidan Souzou Maydouma	Guidan Souzou Maydouma		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1081848	-1604799	14.644074	7.966448	14:38:39N	7:57:59E	32PLB8869819213	ND32-06	P	PPL		NG	07				N				GUIDANSONO	Guidan Sono	Guidan Sono	GUIDANSONO	Guidan Sono	Guidan Sono		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1081847	-1604798	14.469681	7.191816	14:28:11N	7:11:31E	32PLB0510700440	ND32-05	P	PPL		NG	04				N				GUIDANSONO	Guidan Sono	Guidan Sono	GUIDANSONO	Guidan Sono	Guidan Sono		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1081845	-1604796	14.312175	7.383201	14:18:44N	7:23:00E	32PLA2561882860	ND32-05	P	PPL		NG	04				N				GUIDANSOLI	Guidan Soli	Guidan Soli	GUIDANSOLI	Guidan Soli	Guidan Soli		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1081873	-1604826	14.342149	7.351252	14:20:32N	7:21:05E	32PLA2219586201	ND32-05	P	PPL		NG	04				N				GUIDANTINDA	Guidan Tinda	Guidan Tinda	GUIDANTINDA	Guidan Tinda	Guidan Tinda		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1081870	-1604823	14.075566	7.211774	14:04:32N	7:12:42E	32PLA0692456816	ND32-05	P	PPL		NG	04				N				GUIDANTCHIDA	Guidan Tchida	Guidan Tchida	GUIDANTCHIDA	Guidan Tchida	Guidan Tchida		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1081865	-1604818	14.688133	7.026197	14:41:17N	7:01:34E	32PKB8746024761	ND32-05	P	PPL		NG	04				N				GUIDANTANKOIDI	Guidan Tanko Idi	Guidan Tanko Idi	GUIDANTANKOIDI	Guidan Tanko Idi	Guidan Tanko Idi		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1081864	-1604817	14.076285	7.061549	14:04:35N	7:03:42E	32PKA9069957024	ND32-05	P	PPL		NG	04				N				GUIDANTANKOEKADE	Guidan Tanko Ekadé	Guidan Tanko Ekade	GUIDANTANKOEKADE	Guidan Tanko Ekadé	Guidan Tanko Ekade		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1081863	-1604816	14.579477	7.372319	14:34:46N	7:22:20E	32PLB2465412442	ND32-05	P	PPL		NG	04				N				GUIDANTANKO	Guidan Tanko	Guidan Tanko	GUIDANTANKO	Guidan Tanko	Guidan Tanko		2008-08-21	1,2,3,4,5	1			1993-09-01		
3	-1080607	-1603087	14.752729	.904747	14:45:10N	0:54:17E	31PBS7444432028	ND31-05	P	PPL		NG	09				N				GALAME	Galamé	Galame	GALAME	Galamé	Galame		2008-10-21	1,2,3,4,5	1			1993-09-01		
3	-1081879	-1604832	14.112011	7.018094	14:06:43N	7:01:05E	32PKA8603961017	ND32-05	P	PPL		NG	04				N				GUIDANTOUKOU	Guidan Toukou	Guidan Toukou	GUIDANTOUKOU	Guidan Toukou	Guidan Toukou		2008-08-21	1,2,3,4,5	1			1993-09-01		
1	10251885	10602826	14.0849	9.5343	14:05:06N	9:32:03E	32PNA5767957181	ND32-07	P	PPL		NG	07				N				KARFE	Karfé	Karfe	KARFE	Karfé	Karfe		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251892	10602833	14.0892	9.1392	14:05:21N	9:08:21E	32PNA1502757596	ND32-07	P	PPL		NG	07				N				MEDJIGA	Médjiga	Medjiga	MEDJIGA	Médjiga	Medjiga		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251976	10602917	14.1883	9.7623	14:11:18N	9:45:44E	32PNA8225668686	ND32-07	P	PPL		NG	07				N				GALERAM	Galéram	Galeram	GALERAM	Galéram	Galeram		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251978	10602919	14.1941	9.575	14:11:39N	9:34:30E	32PNA6204369269	ND32-07	P	PPL		NG	07				N				RIGA	Riga	Riga	RIGA	Riga	Riga		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251979	10602920	14.1952	9.6374	14:11:43N	9:38:15E	32PNA6877669408	ND32-07	P	PPL		NG	07				N				BOKATA	Bokata	Bokata	BOKATA	Bokata	Bokata		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251980	10602921	14.1957	9.4895	14:11:45N	9:29:22E	32PNA5281769425	ND32-07	P	PPL		NG	07				N				MAGOMI	Magomi	Magomi	MAGOMI	Magomi	Magomi		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251982	10602923	14.1963	9.2478	14:11:47N	9:14:52E	32PNA2673769450	ND32-07	P	PPL		NG	07				N				MARASSAKE	Marassaké	Marassake	MARASSAKE	Marassaké	Marassake		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251983	10602924	14.1967	9.2312	14:11:48N	9:13:52E	32PNA2494669493	ND32-07	P	PPL		NG	07				N				ALAOUNI	Alaouni	Alaouni	ALAOUNI	Alaouni	Alaouni		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251984	10602925	14.1979	9.7838	14:11:52N	9:47:02E	32PNA8457369755	ND32-07	P	PPL		NG	07				N				MOSSOMOSSO	Mosso Mosso	Mosso Mosso	MOSSOMOSSO	Mosso Mosso	Mosso Mosso		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252111	10603052	14.3866	9.1246	14:23:12N	9:07:29E	32PNA1343390487	ND32-07	P	PPL		NG	07				N				GARINBARAMA	Garin Barama	Garin Barama	GARINBARAMA	Garin Barama	Garin Barama		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252112	10603053	14.3878	9.6682	14:23:16N	9:40:06E	32PNA7203890720	ND32-07	P	PPL		NG	07				N				KASSERIA	Kasséria	Kasseria	KASSERIA	Kasséria	Kasseria		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252113	10603054	14.3889	9.0362	14:23:20N	9:02:10E	32PNA0390390738	ND32-07	P	PPL		NG	07				N				KARASSANI	Karassani	Karassani	KARASSANI	Karassani	Karassani		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252114	10603055	14.3892	9.2326	14:23:21N	9:13:57E	32PNA2507690783	ND32-07	P	PPL		NG	07				N				TCHINTCHAR	Tchin Tchar	Tchin Tchar	TCHINTCHAR	Tchin Tchar	Tchin Tchar		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252115	10603056	14.3905	9.1424	14:23:26N	9:08:33E	32PNA1535290919	ND32-07	P	PPL		NG	07				N				GARINTOUDOUNMAYEDANIA	Garin Toudoun Maye Dania	Garin Toudoun Maye Dania	GARINTOUDOUNMAYEDANIA	Garin Toudoun Maye Dania	Garin Toudoun Maye Dania		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252116	10603057	14.3924	9.2035	14:23:33N	9:12:13E	32PNA2193891134	ND32-07	P	PPL		NG	07				N				DENJIA	Dènjia	Denjia	DENJIA	Dènjia	Denjia		2008-08-01	1,2,3,4	1			2008-08-01		
3	-1080684	107238	13.4268	2.1427	13:25:36N	2:08:34E	31PDQ0719284496	ND31-10	P	PPL		NG	09				N				GOROUKIREY	Gorou Kirey	Gorou Kirey	GOROUKIREY	Gorou Kirey	Gorou Kirey		2008-10-15	1,2,3,4,5	1			1995-11-21		
3	-1080684	-1603191	13.4268	2.1427	13:25:36N	2:08:34E	31PDQ0719284496	ND31-10	P	PPL		NG	09				V				GANKIBANAOUGORIKIRE	Ganki Banaou Gorikiré	Ganki Banaou Gorikire	GANKIBANAOUGORIKIRE	Ganki Banaou Gorikiré	Ganki Banaou Gorikire		2008-10-15	1,2,3,4,5				1995-11-21		
1	-1078755	-1600583	13.4268	2.7907	13:25:36N	2:47:27E	31PDQ7734384344	ND31-10	P	PPL		NG	09				V				BOKOSSEY	Bokossey	Bokossey	BOKOSSEY	Bokossey	Bokossey		2008-10-15	1,2,3,4,5				2008-10-15		
1	-1078755	10717218	13.4268	2.7907	13:25:36N	2:47:27E	31PDQ7734384344	ND31-10	P	PPL		NG	09				N				BOKOSSAY	Bokossay	Bokossay	BOKOSSAY	Bokossay	Bokossay		2008-10-15	1,2,3,4,5	1			2008-10-15		
3	-1078313	-1599966	13.4269	2.1673	13:25:37N	2:10:02E	31PDQ0985584498	ND31-10	P	PPL		NG	09				N				BANIGOUNGOU	Bani Goungou	Bani Goungou	BANIGOUNGOU	Bani Goungou	Bani Goungou		2008-10-15	1,2,3,4,5	1			1995-11-21		
3	-1087470	-1612674	13.429112	2.994854	13:25:45N	2:59:41E	31PDQ9944384590	ND31-10	P	PPL		NG	03				N				YENI	Yéni	Yeni	YENI	Yéni	Yeni		2008-10-15	1,2,3,4,5,6,7,8,9	1			2003-07-31		
1	10251922	10602863	14.1248	9.7899	14:07:29N	9:47:24E	32PNA8525861672	ND32-07	P	PPL		NG	07				N				DANMJA	Dan Mja	Dan Mja	DANMJA	Dan Mja	Dan Mja		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251924	10602865	14.1278	9.1613	14:07:40N	9:09:41E	32PNA1740961866	ND32-07	P	PPL		NG	07				N				OUAMEBALAMARI	Ouamé Balamari	Ouame Balamari	OUAMEBALAMARI	Ouamé Balamari	Ouame Balamari		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251925	10602866	14.1293	9.8186	14:07:45N	9:49:07E	32PNA8835462180	ND32-07	P	PPL		NG	07				N				BOUBOUTE	Boubouté	Bouboute	BOUBOUTE	Boubouté	Bouboute		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251926	10602867	14.1308	9.1288	14:07:51N	9:07:44E	32PNA1390162196	ND32-07	P	PPL		NG	07				N				MEDJIGA	Médjiga	Medjiga	MEDJIGA	Médjiga	Medjiga		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251927	10602868	14.1309	9.8401	14:07:51N	9:50:24E	32PNA9067462366	ND32-07	P	PPL		NG	07				N				BOUTKRA	Boutkra	Boutkra	BOUTKRA	Boutkra	Boutkra		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251928	10602869	14.1315	9.2697	14:07:53N	9:16:11E	32PNA2910962286	ND32-07	P	PPL		NG	07				N				FOUDIKAKENKA	Foudi Kakènka	Foudi Kakenka	FOUDIKAKENKA	Foudi Kakènka	Foudi Kakenka		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251929	10602870	14.1315	9.7815	14:07:53N	9:46:53E	32PNA8434962410	ND32-07	P	PPL		NG	07				N				ALABADA	Alabada	Alabada	ALABADA	Alabada	Alabada		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251930	10602871	14.1322	9.2379	14:07:56N	9:14:16E	32PNA2567662360	ND32-07	P	PPL		NG	07				N				KAFA	Kafa	Kafa	KAFA	Kafa	Kafa		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252030	10602971	14.2754	9.0813	14:16:31N	9:04:53E	32PNA0876978186	ND32-07	P	PPL		NG	07				N				SARA	Sara	Sara	SARA	Sara	Sara		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252031	10602972	14.2764	9.9631	14:16:35N	9:57:47E	32PPA0388578510	ND32-07	P	PPL		NG	07				N				GOURABIRIN	Gourabirin	Gourabirin	GOURABIRIN	Gourabirin	Gourabirin		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252032	10602973	14.2792	9.8261	14:16:45N	9:49:34E	32PNA8910578763	ND32-07	P	PPL		NG	07				N				GAPTORI	Gaptori	Gaptori	GAPTORI	Gaptori	Gaptori		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252033	10602974	14.2818	9.3012	14:16:54N	9:18:04E	32PNA3248778913	ND32-07	P	PPL		NG	07				N				RAHINZOMO	Rahin Zomo	Rahin Zomo	RAHINZOMO	Rahin Zomo	Rahin Zomo		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252034	10602975	14.2826	9.2138	14:16:57N	9:12:50E	32PNA2306078991	ND32-07	P	PPL		NG	07				N				GARINTCHOULO	Garin Tchoulo	Garin Tchoulo	GARINTCHOULO	Garin Tchoulo	Garin Tchoulo		2008-08-01	1,2,3,4	1			2008-08-01		
3	-1080743	-1603276	14.7273	.992955	14:43:38N	0:59:35E	31PBS8391829127	ND31-05	P	PPL		NG	09				N				GARE	Garé	Gare	GARE	Garé	Gare		2008-10-21	1,2,3,4,5	1			1993-09-01		
1	10251895	10602836	14.0965	9.6609	14:05:47N	9:39:39E	32PNA7134358499	ND32-07	P	PPL		NG	07				N				DARATCHAM	Daratcham	Daratcham	DARATCHAM	Daratcham	Daratcham		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251896	10602837	14.0975	9.3527	14:05:51N	9:21:10E	32PNA3807258538	ND32-07	P	PPL		NG	07				N				DALARI	Dalari	Dalari	DALARI	Dalari	Dalari		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251897	10602838	14.0981	9.2011	14:05:53N	9:12:04E	32PNA2170858585	ND32-07	P	PPL		NG	07				N				CHOURI	Chouri	Chouri	CHOURI	Chouri	Chouri		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251898	10602839	14.0994	9.2248	14:05:58N	9:13:29E	32PNA2426658731	ND32-07	P	PPL		NG	07				N				BRIJI	Briji	Briji	BRIJI	Briji	Briji		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251899	10602840	14.0999	9.7436	14:06:00N	9:44:37E	32PNA8026958902	ND32-07	P	PPL		NG	07				N				BOUGOUM	Bougoum	Bougoum	BOUGOUM	Bougoum	Bougoum		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251900	10602841	14.0999	9.1777	14:06:00N	9:10:40E	32PNA1918258782	ND32-07	P	PPL		NG	07				N				TAKASSABA	Takassaba	Takassaba	TAKASSABA	Takassaba	Takassaba		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251901	10602842	14.1002	9.6089	14:06:01N	9:36:32E	32PNA6572858893	ND32-07	P	PPL		NG	07				N				MAOURA	Maoura	Maoura	MAOURA	Maoura	Maoura		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251902	10602843	14.1024	9.3559	14:06:09N	9:21:21E	32PNA3841759080	ND32-07	P	PPL		NG	07				N				ARGOMEGAO	Argo Mégao	Argo Megao	ARGOMEGAO	Argo Mégao	Argo Megao		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252004	10602945	14.2371	9.7502	14:14:14N	9:45:01E	32PNA8093374079	ND32-07	P	PPL		NG	07				N				ZENO	Zéno	Zeno	ZENO	Zéno	Zeno		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252005	10602946	14.2381	9.0559	14:14:17N	9:03:21E	32PNA0603074060	ND32-07	P	PPL		NG	07				N				KANIA	Kania	Kania	KANIA	Kania	Kania		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252006	10602947	14.2447	9.9587	14:14:41N	9:57:31E	32PPA0342575002	ND32-07	P	PPL		NG	07				N				POULATARI	Poulatari	Poulatari	POULATARI	Poulatari	Poulatari		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252007	10602948	14.2493	9.8821	14:14:57N	9:52:56E	32PNA9515875478	ND32-07	P	PPL		NG	07				N				AGOUMA	Agouma	Agouma	AGOUMA	Agouma	Agouma		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252008	10602949	14.2512	9.9249	14:15:04N	9:55:30E	32PNA9977575706	ND32-07	P	PPL		NG	07				N				SOUMOUNTI	Soumounti	Soumounti	SOUMOUNTI	Soumounti	Soumounti		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252009	10602950	14.2528	9.8661	14:15:10N	9:51:58E	32PNA9343175859	ND32-07	P	PPL		NG	07				N				KALOULA	Kaloula	Kaloula	KALOULA	Kaloula	Kaloula		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252010	10602951	14.2542	9.2073	14:15:15N	9:12:26E	32PNA2236275850	ND32-07	P	PPL		NG	07				N				OUAKATANI	Ouakatani	Ouakatani	OUAKATANI	Ouakatani	Ouakatani		2008-08-01	1,2,3,4	1			2008-08-01		
1	10252011	10602952	14.2582	9.692	14:15:30N	9:41:31E	32PNA7464776393	ND32-07	P	PPL		NG	07				N				BAZA	Baza	Baza	BAZA	Baza	Baza		2008-08-01	1,2,3,4	1			2008-08-01		
3	-1078019	-1599546	14.730746	.917385	14:43:51N	0:55:03E	31PBS7578229582	ND31-05	P	PPL		NG	09				N				AYOROU	Ayorou	Ayorou	AYOROU	Ayorou	Ayorou		2008-10-21	1,2,3,4,5,6,7,8,9	1			2003-07-31		
3	-1078019	-1598625	14.730746	.917385	14:43:51N	0:55:03E	31PBS7578229582	ND31-05	P	PPL		NG	09				V				AGOROU	Agorou	Agorou	AGOROU	Agorou	Agorou		2008-10-21	1,2,3,4,5,6,7,8,9				2003-07-31		
3	-1078794	-1600636	14.719017	.975147	14:43:08N	0:58:31E	31PBS8199228227	ND31-05	P	PPL		NG	09				N				BONKWARI	Bonkwari	Bonkwari	BONKWARI	Bonkwari	Bonkwari		2008-10-21	1,2,3,4,5	1			1993-09-01		
1	10251893	10602834	14.092	9.4052	14:05:31N	9:24:19E	32PNA4374157939	ND32-07	P	PPL		NG	07				N				KOUTOUGOUDOUSKOU	Koutou Goudouskou	Koutou Goudouskou	KOUTOUGOUDOUSKOU	Koutou Goudouskou	Koutou Goudouskou		2008-08-01	1,2,3,4	1			2008-08-01		
1	10251894	10602835	14.0938	9.4467	14:05:38N	9:26:48E	32PNA4822058146	ND32-07	P	PPL		NG	07				N				OUAREK	Ouarèk	Ouarek	OUAREK	Ouarèk	Ouarek		2008-08-01	1,2,3,4	1			2008-08-01		
